X (Polymer Concentration),Y (Pore Size),Z (Resistance),M (Rejection)
24.48448448,43.36336336,12.35995295,83.36336336
24.49449449,43.37087087,12.35658008,83.37087087
24.5045045,43.37837838,12.35320721,83.37837838
24.51451451,43.38588589,12.34983433,83.38588589
24.52452452,43.39339339,12.34646146,83.39339339
24.53453453,43.4009009,12.34308859,83.4009009
24.54454454,43.40840841,12.33971572,83.40840841
24.55455455,43.41591592,12.33634284,83.41591592
24.56456456,43.42342342,12.33296997,83.42342342
24.57457457,43.43093093,12.3295971,83.43093093
24.58458458,43.43843844,12.32622422,83.43843844
24.59459459,43.44594595,12.32285135,83.44594595
24.6046046,43.45345345,12.31947848,83.45345345
24.61461461,43.46096096,12.31610561,83.46096096
24.62462462,43.46846847,12.31273273,83.46846847
24.63463463,43.47597598,12.30935986,83.47597598
24.64464464,43.48348348,12.30598699,83.48348348
24.65465465,43.49099099,12.30261411,83.49099099
24.66466466,43.4984985,12.29924124,83.4984985
24.67467467,43.50600601,12.29586837,83.50600601
24.68468468,43.51351351,12.2924955,83.51351351
24.69469469,43.52102102,12.28912262,83.52102102
24.7047047,43.52852853,12.28574975,83.52852853
24.71471471,43.53603604,12.28237688,83.53603604
24.72472472,43.54354354,12.279004,83.54354354
24.73473473,43.55105105,12.27563113,83.55105105
24.74474474,43.55855856,12.27225826,83.55855856
24.75475475,43.56606607,12.26888539,83.56606607
24.76476476,43.57357357,12.26551251,83.57357357
24.77477477,43.58108108,12.26213964,83.58108108
24.78478478,43.58858859,12.25876677,83.58858859
24.79479479,43.5960961,12.25539389,83.5960961
24.8048048,43.6036036,12.25202102,83.6036036
24.81481481,43.61111111,12.24864815,83.61111111
24.82482482,43.61861862,12.24527528,83.61861862
24.83483483,43.62612613,12.2419024,83.62612613
24.84484484,43.63363363,12.23852953,83.63363363
24.85485485,43.64114114,12.23515666,83.64114114
24.86486486,43.64864865,12.23178378,83.64864865
24.87487487,43.65615616,12.22841091,83.65615616
24.88488488,43.66366366,12.22503804,83.66366366
24.89489489,43.67117117,12.22166517,83.67117117
24.9049049,43.67867868,12.21829229,83.67867868
24.91491491,43.68618619,12.21491942,83.68618619
24.92492492,43.69369369,12.21154655,83.69369369
24.93493493,43.7012012,12.20817367,83.7012012
24.94494494,43.70870871,12.2048008,83.70870871
24.95495495,43.71621622,12.20142793,83.71621622
24.96496496,43.72372372,12.19805506,83.72372372
24.97497497,43.73123123,12.19468218,83.73123123
24.98498498,43.73873874,12.19130931,83.73873874
24.99499499,43.74624625,12.18793644,83.74624625
25.00500501,43.75375375,12.18456356,83.75375375
25.01501502,43.76126126,12.18119069,83.76126126
25.02502503,43.76876877,12.17781782,83.76876877
25.03503504,43.77627628,12.17444494,83.77627628
25.04504505,43.78378378,12.17107207,83.78378378
25.05505506,43.79129129,12.1676992,83.79129129
25.06506507,43.7987988,12.16432633,83.7987988
25.07507508,43.80630631,12.16095345,83.80630631
25.08508509,43.81381381,12.15758058,83.81381381
25.0950951,43.82132132,12.15420771,83.82132132
25.10510511,43.82882883,12.15083483,83.82882883
25.11511512,43.83633634,12.14746196,83.83633634
25.12512513,43.84384384,12.14408909,83.84384384
25.13513514,43.85135135,12.14071622,83.85135135
25.14514515,43.85885886,12.13734334,83.85885886
25.15515516,43.86636637,12.13397047,83.86636637
25.16516517,43.87387387,12.1305976,83.87387387
25.17517518,43.88138138,12.12722472,83.88138138
25.18518519,43.88888889,12.12385185,83.88888889
25.1951952,43.8963964,12.12047898,83.8963964
25.20520521,43.9039039,12.11710611,83.9039039
25.21521522,43.91141141,12.11373323,83.91141141
25.22522523,43.91891892,12.11036036,83.91891892
25.23523524,43.92642643,12.10698749,83.92642643
25.24524525,43.93393393,12.10361461,83.93393393
25.25525526,43.94144144,12.10024174,83.94144144
25.26526527,43.94894895,12.09686887,83.94894895
25.27527528,43.95645646,12.093496,83.95645646
25.28528529,43.96396396,12.09012312,83.96396396
25.2952953,43.97147147,12.08675025,83.97147147
25.30530531,43.97897898,12.08337738,83.97897898
25.31531532,43.98648649,12.0800045,83.98648649
25.32532533,43.99399399,12.07663163,83.99399399
25.33533534,44.0015015,12.07325876,84.0015015
25.34534535,44.00900901,12.06988589,84.00900901
25.35535536,44.01651652,12.06651301,84.01651652
25.36536537,44.02402402,12.06314014,84.02402402
25.37537538,44.03153153,12.05976727,84.03153153
25.38538539,44.03903904,12.05639439,84.03903904
25.3953954,44.04654655,12.05302152,84.04654655
25.40540541,44.05405405,12.04964865,84.05405405
25.41541542,44.06156156,12.04627578,84.06156156
25.42542543,44.06906907,12.0429029,84.06906907
25.43543544,44.07657658,12.03953003,84.07657658
25.44544545,44.08408408,12.03615716,84.08408408
25.45545546,44.09159159,12.03278428,84.09159159
25.46546547,44.0990991,12.02941141,84.0990991
25.47547548,44.10660661,12.02603854,84.10660661
25.48548549,44.11411411,12.02266567,84.11411411
25.4954955,44.12162162,12.01929279,84.12162162
25.50550551,44.12912913,12.01591992,84.12912913
25.51551552,44.13663664,12.01254705,84.13663664
25.52552553,44.14414414,12.00917417,84.14414414
25.53553554,44.15165165,12.0058013,84.15165165
25.54554555,44.15915916,12.00242843,84.15915916
25.55555556,44.16666667,11.99905556,84.16666667
25.56556557,44.17417417,11.99568268,84.17417417
25.57557558,44.18168168,11.99230981,84.18168168
25.58558559,44.18918919,11.98893694,84.18918919
25.5955956,44.1966967,11.98556406,84.1966967
25.60560561,44.2042042,11.98219119,84.2042042
25.61561562,44.21171171,11.97881832,84.21171171
25.62562563,44.21921922,11.97544545,84.21921922
25.63563564,44.22672673,11.97207257,84.22672673
25.64564565,44.23423423,11.9686997,84.23423423
25.65565566,44.24174174,11.96532683,84.24174174
25.66566567,44.24924925,11.96195395,84.24924925
25.67567568,44.25675676,11.95858108,84.25675676
25.68568569,44.26426426,11.95520821,84.26426426
25.6956957,44.27177177,11.95183534,84.27177177
25.70570571,44.27927928,11.94846246,84.27927928
25.71571572,44.28678679,11.94508959,84.28678679
25.72572573,44.29429429,11.94171672,84.29429429
25.73573574,44.3018018,11.93834384,84.3018018
25.74574575,44.30930931,11.93497097,84.30930931
25.75575576,44.31681682,11.9315981,84.31681682
25.76576577,44.32432432,11.92822523,84.32432432
25.77577578,44.33183183,11.92485235,84.33183183
25.78578579,44.33933934,11.92147948,84.33933934
25.7957958,44.34684685,11.91810661,84.34684685
25.80580581,44.35435435,11.91473373,84.35435435
25.81581582,44.36186186,11.91136086,84.36186186
25.82582583,44.36936937,11.90798799,84.36936937
25.83583584,44.37687688,11.90461512,84.37687688
25.84584585,44.38438438,11.90124224,84.38438438
25.85585586,44.39189189,11.89786937,84.39189189
25.86586587,44.3993994,11.8944965,84.3993994
25.87587588,44.40690691,11.89112362,84.40690691
25.88588589,44.41441441,11.88775075,84.41441441
25.8958959,44.42192192,11.88437788,84.42192192
25.90590591,44.42942943,11.88100501,84.42942943
25.91591592,44.43693694,11.87763213,84.43693694
25.92592593,44.44444444,11.87425926,84.44444444
25.93593594,44.45195195,11.87088639,84.45195195
25.94594595,44.45945946,11.86751351,84.45945946
25.95595596,44.46696697,11.86414064,84.46696697
25.96596597,44.47447447,11.86076777,84.47447447
25.97597598,44.48198198,11.85739489,84.48198198
25.98598599,44.48948949,11.85402202,84.48948949
25.995996,44.496997,11.85064915,84.496997
26.00600601,44.5045045,11.84727628,84.5045045
26.01601602,44.51201201,11.8439034,84.51201201
26.02602603,44.51951952,11.84053053,84.51951952
26.03603604,44.52702703,11.83715766,84.52702703
26.04604605,44.53453453,11.83378478,84.53453453
26.05605606,44.54204204,11.83041191,84.54204204
26.06606607,44.54954955,11.82703904,84.54954955
26.07607608,44.55705706,11.82366617,84.55705706
26.08608609,44.56456456,11.82029329,84.56456456
26.0960961,44.57207207,11.81692042,84.57207207
26.10610611,44.57957958,11.81354755,84.57957958
26.11611612,44.58708709,11.81017467,84.58708709
26.12612613,44.59459459,11.8068018,84.59459459
26.13613614,44.6021021,11.80342893,84.6021021
26.14614615,44.60960961,11.80005606,84.60960961
26.15615616,44.61711712,11.79668318,84.61711712
26.16616617,44.62462462,11.79331031,84.62462462
26.17617618,44.63213213,11.78993744,84.63213213
26.18618619,44.63963964,11.78656456,84.63963964
26.1961962,44.64714715,11.78319169,84.64714715
26.20620621,44.65465465,11.77981882,84.65465465
26.21621622,44.66216216,11.77644595,84.66216216
26.22622623,44.66966967,11.77307307,84.66966967
26.23623624,44.67717718,11.7697002,84.67717718
26.24624625,44.68468468,11.76632733,84.68468468
26.25625626,44.69219219,11.76295445,84.69219219
26.26626627,44.6996997,11.75958158,84.6996997
26.27627628,44.70720721,11.75620871,84.70720721
26.28628629,44.71471471,11.75283584,84.71471471
26.2962963,44.72222222,11.74946296,84.72222222
26.30630631,44.72972973,11.74609009,84.72972973
26.31631632,44.73723724,11.74271722,84.73723724
26.32632633,44.74474474,11.73934434,84.74474474
26.33633634,44.75225225,11.73597147,84.75225225
26.34634635,44.75975976,11.7325986,84.75975976
26.35635636,44.76726727,11.72922573,84.76726727
26.36636637,44.77477477,11.72585285,84.77477477
26.37637638,44.78228228,11.72247998,84.78228228
26.38638639,44.78978979,11.71910711,84.78978979
26.3963964,44.7972973,11.71573423,84.7972973
26.40640641,44.8048048,11.71236136,84.8048048
26.41641642,44.81231231,11.70898849,84.81231231
26.42642643,44.81981982,11.70561562,84.81981982
26.43643644,44.82732733,11.70224274,84.82732733
26.44644645,44.83483483,11.69886987,84.83483483
26.45645646,44.84234234,11.695497,84.84234234
26.46646647,44.84984985,11.69212412,84.84984985
26.47647648,44.85735736,11.68875125,84.85735736
26.48648649,44.86486486,11.68537838,84.86486486
26.4964965,44.87237237,11.68200551,84.87237237
26.50650651,44.87987988,11.67863263,84.87987988
26.51651652,44.88738739,11.67525976,84.88738739
26.52652653,44.89489489,11.67188689,84.89489489
26.53653654,44.9024024,11.66851401,84.9024024
26.54654655,44.90990991,11.66514114,84.90990991
26.55655656,44.91741742,11.66176827,84.91741742
26.56656657,44.92492492,11.6583954,84.92492492
26.57657658,44.93243243,11.65502252,84.93243243
26.58658659,44.93993994,11.65164965,84.93993994
26.5965966,44.94744745,11.64827678,84.94744745
26.60660661,44.95495495,11.6449039,84.95495495
26.61661662,44.96246246,11.64153103,84.96246246
26.62662663,44.96996997,11.63815816,84.96996997
26.63663664,44.97747748,11.63478529,84.97747748
26.64664665,44.98498498,11.63141241,84.98498498
26.65665666,44.99249249,11.62803954,84.99249249
26.66666667,45,11.62466667,85
26.67667668,45.00750751,11.62129379,85.00750751
26.68668669,45.01501502,11.61792092,85.01501502
26.6966967,45.02252252,11.61454805,85.02252252
26.70670671,45.03003003,11.61117518,85.03003003
26.71671672,45.03753754,11.6078023,85.03753754
26.72672673,45.04504505,11.60442943,85.04504505
26.73673674,45.05255255,11.60105656,85.05255255
26.74674675,45.06006006,11.59768368,85.06006006
26.75675676,45.06756757,11.59431081,85.06756757
26.76676677,45.07507508,11.59093794,85.07507508
26.77677678,45.08258258,11.58756507,85.08258258
26.78678679,45.09009009,11.58419219,85.09009009
26.7967968,45.0975976,11.58081932,85.0975976
26.80680681,45.10510511,11.57744645,85.10510511
26.81681682,45.11261261,11.57407357,85.11261261
26.82682683,45.12012012,11.5707007,85.12012012
26.83683684,45.12762763,11.56732783,85.12762763
26.84684685,45.13513514,11.56395495,85.13513514
26.85685686,45.14264264,11.56058208,85.14264264
26.86686687,45.15015015,11.55720921,85.15015015
26.87687688,45.15765766,11.55383634,85.15765766
26.88688689,45.16516517,11.55046346,85.16516517
26.8968969,45.17267267,11.54709059,85.17267267
26.90690691,45.18018018,11.54371772,85.18018018
26.91691692,45.18768769,11.54034484,85.18768769
26.92692693,45.1951952,11.53697197,85.1951952
26.93693694,45.2027027,11.5335991,85.2027027
26.94694695,45.21021021,11.53022623,85.21021021
26.95695696,45.21771772,11.52685335,85.21771772
26.96696697,45.22522523,11.52348048,85.22522523
26.97697698,45.23273273,11.52010761,85.23273273
26.98698699,45.24024024,11.51673473,85.24024024
26.996997,45.24774775,11.51336186,85.24774775
27.00700701,45.25525526,11.50998899,85.25525526
27.01701702,45.26276276,11.50661612,85.26276276
27.02702703,45.27027027,11.50324324,85.27027027
27.03703704,45.27777778,11.49987037,85.27777778
27.04704705,45.28528529,11.4964975,85.28528529
27.05705706,45.29279279,11.49312462,85.29279279
27.06706707,45.3003003,11.48975175,85.3003003
27.07707708,45.30780781,11.48637888,85.30780781
27.08708709,45.31531532,11.48300601,85.31531532
27.0970971,45.32282282,11.47963313,85.32282282
27.10710711,45.33033033,11.47626026,85.33033033
27.11711712,45.33783784,11.47288739,85.33783784
27.12712713,45.34534535,11.46951451,85.34534535
27.13713714,45.35285285,11.46614164,85.35285285
27.14714715,45.36036036,11.46276877,85.36036036
27.15715716,45.36786787,11.4593959,85.36786787
27.16716717,45.37537538,11.45602302,85.37537538
27.17717718,45.38288288,11.45265015,85.38288288
27.18718719,45.39039039,11.44927728,85.39039039
27.1971972,45.3978979,11.4459044,85.3978979
27.20720721,45.40540541,11.44253153,85.40540541
27.21721722,45.41291291,11.43915866,85.41291291
27.22722723,45.42042042,11.43578579,85.42042042
27.23723724,45.42792793,11.43241291,85.42792793
27.24724725,45.43543544,11.42904004,85.43543544
27.25725726,45.44294294,11.42566717,85.44294294
27.26726727,45.45045045,11.42229429,85.45045045
27.27727728,45.45795796,11.41892142,85.45795796
27.28728729,45.46546547,11.41554855,85.46546547
27.2972973,45.47297297,11.41217568,85.47297297
27.30730731,45.48048048,11.4088028,85.48048048
27.31731732,45.48798799,11.40542993,85.48798799
27.32732733,45.4954955,11.40205706,85.4954955
27.33733734,45.503003,11.39868418,85.503003
27.34734735,45.51051051,11.39531131,85.51051051
27.35735736,45.51801802,11.39193844,85.51801802
27.36736737,45.52552553,11.38856557,85.52552553
27.37737738,45.53303303,11.38519269,85.53303303
27.38738739,45.54054054,11.38181982,85.54054054
27.3973974,45.54804805,11.37844695,85.54804805
27.40740741,45.55555556,11.37507407,85.55555556
27.41741742,45.56306306,11.3717012,85.56306306
27.42742743,45.57057057,11.36832833,85.57057057
27.43743744,45.57807808,11.36495546,85.57807808
27.44744745,45.58558559,11.36158258,85.58558559
27.45745746,45.59309309,11.35820971,85.59309309
27.46746747,45.6006006,11.35483684,85.6006006
27.47747748,45.60810811,11.35146396,85.60810811
27.48748749,45.61561562,11.34809109,85.61561562
27.4974975,45.62312312,11.34471822,85.62312312
27.50750751,45.63063063,11.34134535,85.63063063
27.51751752,45.63813814,11.33797247,85.63813814
27.52752753,45.64564565,11.3345996,85.64564565
27.53753754,45.65315315,11.33122673,85.65315315
27.54754755,45.66066066,11.32785385,85.66066066
27.55755756,45.66816817,11.32448098,85.66816817
27.56756757,45.67567568,11.32110811,85.67567568
27.57757758,45.68318318,11.31773524,85.68318318
27.58758759,45.69069069,11.31436236,85.69069069
27.5975976,45.6981982,11.31098949,85.6981982
27.60760761,45.70570571,11.30761662,85.70570571
27.61761762,45.71321321,11.30424374,85.71321321
27.62762763,45.72072072,11.30087087,85.72072072
27.63763764,45.72822823,11.297498,85.72822823
27.64764765,45.73573574,11.29412513,85.73573574
27.65765766,45.74324324,11.29075225,85.74324324
27.66766767,45.75075075,11.28737938,85.75075075
27.67767768,45.75825826,11.28400651,85.75825826
27.68768769,45.76576577,11.28063363,85.76576577
27.6976977,45.77327327,11.27726076,85.77327327
27.70770771,45.78078078,11.27388789,85.78078078
27.71771772,45.78828829,11.27051502,85.78828829
27.72772773,45.7957958,11.26714214,85.7957958
27.73773774,45.8033033,11.26376927,85.8033033
27.74774775,45.81081081,11.2603964,85.81081081
27.75775776,45.81831832,11.25702352,85.81831832
27.76776777,45.82582583,11.25365065,85.82582583
27.77777778,45.83333333,11.25027778,85.83333333
27.78778779,45.84084084,11.2469049,85.84084084
27.7977978,45.84834835,11.24353203,85.84834835
27.80780781,45.85585586,11.24015916,85.85585586
27.81781782,45.86336336,11.23678629,85.86336336
27.82782783,45.87087087,11.23341341,85.87087087
27.83783784,45.87837838,11.23004054,85.87837838
27.84784785,45.88588589,11.22666767,85.88588589
27.85785786,45.89339339,11.22329479,85.89339339
27.86786787,45.9009009,11.21992192,85.9009009
27.87787788,45.90840841,11.21654905,85.90840841
27.88788789,45.91591592,11.21317618,85.91591592
27.8978979,45.92342342,11.2098033,85.92342342
27.90790791,45.93093093,11.20643043,85.93093093
27.91791792,45.93843844,11.20305756,85.93843844
27.92792793,45.94594595,11.19968468,85.94594595
27.93793794,45.95345345,11.19631181,85.95345345
27.94794795,45.96096096,11.19293894,85.96096096
27.95795796,45.96846847,11.18956607,85.96846847
27.96796797,45.97597598,11.18619319,85.97597598
27.97797798,45.98348348,11.18282032,85.98348348
27.98798799,45.99099099,11.17944745,85.99099099
27.997998,45.9984985,11.17607457,85.9984985
28.00800801,46.00600601,11.1727017,86.00600601
28.01801802,46.01351351,11.16932883,86.01351351
28.02802803,46.02102102,11.16595596,86.02102102
28.03803804,46.02852853,11.16258308,86.02852853
28.04804805,46.03603604,11.15921021,86.03603604
28.05805806,46.04354354,11.15583734,86.04354354
28.06806807,46.05105105,11.15246446,86.05105105
28.07807808,46.05855856,11.14909159,86.05855856
28.08808809,46.06606607,11.14571872,86.06606607
28.0980981,46.07357357,11.14234585,86.07357357
28.10810811,46.08108108,11.13897297,86.08108108
28.11811812,46.08858859,11.1356001,86.08858859
28.12812813,46.0960961,11.13222723,86.0960961
28.13813814,46.1036036,11.12885435,86.1036036
28.14814815,46.11111111,11.12548148,86.11111111
28.15815816,46.11861862,11.12210861,86.11861862
28.16816817,46.12612613,11.11873574,86.12612613
28.17817818,46.13363363,11.11536286,86.13363363
28.18818819,46.14114114,11.11198999,86.14114114
28.1981982,46.14864865,11.10861712,86.14864865
28.20820821,46.15615616,11.10524424,86.15615616
28.21821822,46.16366366,11.10187137,86.16366366
28.22822823,46.17117117,11.0984985,86.17117117
28.23823824,46.17867868,11.09512563,86.17867868
28.24824825,46.18618619,11.09175275,86.18618619
28.25825826,46.19369369,11.08837988,86.19369369
28.26826827,46.2012012,11.08500701,86.2012012
28.27827828,46.20870871,11.08163413,86.20870871
28.28828829,46.21621622,11.07826126,86.21621622
28.2982983,46.22372372,11.07488839,86.22372372
28.30830831,46.23123123,11.07151552,86.23123123
28.31831832,46.23873874,11.06814264,86.23873874
28.32832833,46.24624625,11.06476977,86.24624625
28.33833834,46.25375375,11.0613969,86.25375375
28.34834835,46.26126126,11.05802402,86.26126126
28.35835836,46.26876877,11.05465115,86.26876877
28.36836837,46.27627628,11.05127828,86.27627628
28.37837838,46.28378378,11.04790541,86.28378378
28.38838839,46.29129129,11.04453253,86.29129129
28.3983984,46.2987988,11.04115966,86.2987988
28.40840841,46.30630631,11.03778679,86.30630631
28.41841842,46.31381381,11.03441391,86.31381381
28.42842843,46.32132132,11.03104104,86.32132132
28.43843844,46.32882883,11.02766817,86.32882883
28.44844845,46.33633634,11.0242953,86.33633634
28.45845846,46.34384384,11.02092242,86.34384384
28.46846847,46.35135135,11.01754955,86.35135135
28.47847848,46.35885886,11.01417668,86.35885886
28.48848849,46.36636637,11.0108038,86.36636637
28.4984985,46.37387387,11.00743093,86.37387387
28.50850851,46.38138138,11.00405806,86.38138138
28.51851852,46.38888889,11.00068519,86.38888889
28.52852853,46.3963964,10.99731231,86.3963964
28.53853854,46.4039039,10.99393944,86.4039039
28.54854855,46.41141141,10.99056657,86.41141141
28.55855856,46.41891892,10.98719369,86.41891892
28.56856857,46.42642643,10.98382082,86.42642643
28.57857858,46.43393393,10.98044795,86.43393393
28.58858859,46.44144144,10.97707508,86.44144144
28.5985986,46.44894895,10.9737022,86.44894895
28.60860861,46.45645646,10.97032933,86.45645646
28.61861862,46.46396396,10.96695646,86.46396396
28.62862863,46.47147147,10.96358358,86.47147147
28.63863864,46.47897898,10.96021071,86.47897898
28.64864865,46.48648649,10.95683784,86.48648649
28.65865866,46.49399399,10.95346496,86.49399399
28.66866867,46.5015015,10.95009209,86.5015015
28.67867868,46.50900901,10.94671922,86.50900901
28.68868869,46.51651652,10.94334635,86.51651652
28.6986987,46.52402402,10.93997347,86.52402402
28.70870871,46.53153153,10.9366006,86.53153153
28.71871872,46.53903904,10.93322773,86.53903904
28.72872873,46.54654655,10.92985485,86.54654655
28.73873874,46.55405405,10.92648198,86.55405405
28.74874875,46.56156156,10.92310911,86.56156156
28.75875876,46.56906907,10.91973624,86.56906907
28.76876877,46.57657658,10.91636336,86.57657658
28.77877878,46.58408408,10.91299049,86.58408408
28.78878879,46.59159159,10.90961762,86.59159159
28.7987988,46.5990991,10.90624474,86.5990991
28.80880881,46.60660661,10.90287187,86.60660661
28.81881882,46.61411411,10.899499,86.61411411
28.82882883,46.62162162,10.89612613,86.62162162
28.83883884,46.62912913,10.89275325,86.62912913
28.84884885,46.63663664,10.88938038,86.63663664
28.85885886,46.64414414,10.88600751,86.64414414
28.86886887,46.65165165,10.88263463,86.65165165
28.87887888,46.65915916,10.87926176,86.65915916
28.88888889,46.66666667,10.87588889,86.66666667
28.8988989,46.67417417,10.87251602,86.67417417
28.90890891,46.68168168,10.86914314,86.68168168
28.91891892,46.68918919,10.86577027,86.68918919
28.92892893,46.6966967,10.8623974,86.6966967
28.93893894,46.7042042,10.85902452,86.7042042
28.94894895,46.71171171,10.85565165,86.71171171
28.95895896,46.71921922,10.85227878,86.71921922
28.96896897,46.72672673,10.84890591,86.72672673
28.97897898,46.73423423,10.84553303,86.73423423
28.98898899,46.74174174,10.84216016,86.74174174
28.998999,46.74924925,10.83878729,86.74924925
29.00900901,46.75675676,10.83541441,86.75675676
29.01901902,46.76426426,10.83204154,86.76426426
29.02902903,46.77177177,10.82866867,86.77177177
29.03903904,46.77927928,10.8252958,86.77927928
29.04904905,46.78678679,10.82192292,86.78678679
29.05905906,46.79429429,10.81855005,86.79429429
29.06906907,46.8018018,10.81517718,86.8018018
29.07907908,46.80930931,10.8118043,86.80930931
29.08908909,46.81681682,10.80843143,86.81681682
29.0990991,46.82432432,10.80505856,86.82432432
29.10910911,46.83183183,10.80168569,86.83183183
29.11911912,46.83933934,10.79831281,86.83933934
29.12912913,46.84684685,10.79493994,86.84684685
29.13913914,46.85435435,10.79156707,86.85435435
29.14914915,46.86186186,10.78819419,86.86186186
29.15915916,46.86936937,10.78482132,86.86936937
29.16916917,46.87687688,10.78144845,86.87687688
29.17917918,46.88438438,10.77807558,86.88438438
29.18918919,46.89189189,10.7747027,86.89189189
29.1991992,46.8993994,10.77132983,86.8993994
29.20920921,46.90690691,10.76795696,86.90690691
29.21921922,46.91441441,10.76458408,86.91441441
29.22922923,46.92192192,10.76121121,86.92192192
29.23923924,46.92942943,10.75783834,86.92942943
29.24924925,46.93693694,10.75446547,86.93693694
29.25925926,46.94444444,10.75109259,86.94444444
29.26926927,46.95195195,10.74771972,86.95195195
29.27927928,46.95945946,10.74434685,86.95945946
29.28928929,46.96696697,10.74097397,86.96696697
29.2992993,46.97447447,10.7376011,86.97447447
29.30930931,46.98198198,10.73422823,86.98198198
29.31931932,46.98948949,10.73085536,86.98948949
29.32932933,46.996997,10.72748248,86.996997
29.33933934,47.0045045,10.72410961,87.0045045
29.34934935,47.01201201,10.72073674,87.01201201
29.35935936,47.01951952,10.71736386,87.01951952
29.36936937,47.02702703,10.71399099,87.02702703
29.37937938,47.03453453,10.71061812,87.03453453
29.38938939,47.04204204,10.70724525,87.04204204
29.3993994,47.04954955,10.70387237,87.04954955
29.40940941,47.05705706,10.7004995,87.05705706
29.41941942,47.06456456,10.69712663,87.06456456
29.42942943,47.07207207,10.69375375,87.07207207
29.43943944,47.07957958,10.69038088,87.07957958
29.44944945,47.08708709,10.68700801,87.08708709
29.45945946,47.09459459,10.68363514,87.09459459
29.46946947,47.1021021,10.68026226,87.1021021
29.47947948,47.10960961,10.67688939,87.10960961
29.48948949,47.11711712,10.67351652,87.11711712
29.4994995,47.12462462,10.67014364,87.12462462
29.50950951,47.13213213,10.66677077,87.13213213
29.51951952,47.13963964,10.6633979,87.13963964
29.52952953,47.14714715,10.66002503,87.14714715
29.53953954,47.15465465,10.65665215,87.15465465
29.54954955,47.16216216,10.65327928,87.16216216
29.55955956,47.16966967,10.64990641,87.16966967
29.56956957,47.17717718,10.64653353,87.17717718
29.57957958,47.18468468,10.64316066,87.18468468
29.58958959,47.19219219,10.63978779,87.19219219
29.5995996,47.1996997,10.63641491,87.1996997
29.60960961,47.20720721,10.63304204,87.20720721
29.61961962,47.21471471,10.62966917,87.21471471
29.62962963,47.22222222,10.6262963,87.22222222
29.63963964,47.22972973,10.62292342,87.22972973
29.64964965,47.23723724,10.61955055,87.23723724
29.65965966,47.24474474,10.61617768,87.24474474
29.66966967,47.25225225,10.6128048,87.25225225
29.67967968,47.25975976,10.60943193,87.25975976
29.68968969,47.26726727,10.60605906,87.26726727
29.6996997,47.27477477,10.60268619,87.27477477
29.70970971,47.28228228,10.59931331,87.28228228
29.71971972,47.28978979,10.59594044,87.28978979
29.72972973,47.2972973,10.59256757,87.2972973
29.73973974,47.3048048,10.58919469,87.3048048
29.74974975,47.31231231,10.58582182,87.31231231
29.75975976,47.31981982,10.58244895,87.31981982
29.76976977,47.32732733,10.57907608,87.32732733
29.77977978,47.33483483,10.5757032,87.33483483
29.78978979,47.34234234,10.57233033,87.34234234
29.7997998,47.34984985,10.56895746,87.34984985
29.80980981,47.35735736,10.56558458,87.35735736
29.81981982,47.36486486,10.56221171,87.36486486
29.82982983,47.37237237,10.55883884,87.37237237
29.83983984,47.37987988,10.55546597,87.37987988
29.84984985,47.38738739,10.55209309,87.38738739
29.85985986,47.39489489,10.54872022,87.39489489
29.86986987,47.4024024,10.54534735,87.4024024
29.87987988,47.40990991,10.54197447,87.40990991
29.88988989,47.41741742,10.5386016,87.41741742
29.8998999,47.42492492,10.53522873,87.42492492
29.90990991,47.43243243,10.53185586,87.43243243
29.91991992,47.43993994,10.52848298,87.43993994
29.92992993,47.44744745,10.52511011,87.44744745
29.93993994,47.45495495,10.52173724,87.45495495
29.94994995,47.46246246,10.51836436,87.46246246
29.95995996,47.46996997,10.51499149,87.46996997
29.96996997,47.47747748,10.51161862,87.47747748
29.97997998,47.48498498,10.50824575,87.48498498
29.98998999,47.49249249,10.50487287,87.49249249
30,47.5,10.5015,87.5
30,47.5,10.5015,87.5
30.01001001,47.50500501,10.50009189,87.49374374
30.02002002,47.51001001,10.49868378,87.48748749
30.03003003,47.51501502,10.49727568,87.48123123
30.04004004,47.52002002,10.49586757,87.47497497
30.05005005,47.52502503,10.49445946,87.46871872
30.06006006,47.53003003,10.49305135,87.46246246
30.07007007,47.53503504,10.49164324,87.45620621
30.08008008,47.54004004,10.49023514,87.44994995
30.09009009,47.54504505,10.48882703,87.44369369
30.1001001,47.55005005,10.48741892,87.43743744
30.11011011,47.55505506,10.48601081,87.43118118
30.12012012,47.56006006,10.4846027,87.42492492
30.13013013,47.56506507,10.48319459,87.41866867
30.14014014,47.57007007,10.48178649,87.41241241
30.15015015,47.57507508,10.48037838,87.40615616
30.16016016,47.58008008,10.47897027,87.3998999
30.17017017,47.58508509,10.47756216,87.39364364
30.18018018,47.59009009,10.47615405,87.38738739
30.19019019,47.5950951,10.47474595,87.38113113
30.2002002,47.6001001,10.47333784,87.37487487
30.21021021,47.60510511,10.47192973,87.36861862
30.22022022,47.61011011,10.47052162,87.36236236
30.23023023,47.61511512,10.46911351,87.35610611
30.24024024,47.62012012,10.46770541,87.34984985
30.25025025,47.62512513,10.4662973,87.34359359
30.26026026,47.63013013,10.46488919,87.33733734
30.27027027,47.63513514,10.46348108,87.33108108
30.28028028,47.64014014,10.46207297,87.32482482
30.29029029,47.64514515,10.46066486,87.31856857
30.3003003,47.65015015,10.45925676,87.31231231
