X (Polymer Concentration),Y (Pore Size),Z (Resistance),M (Rejection)
19.83983984,38.93593594,8.228156757,88.10513383
19.84984985,38.93993994,8.226959459,88.10011922
19.85985986,38.94394394,8.225762162,88.0951046
19.86986987,38.94794795,8.224564865,88.09008999
19.87987988,38.95195195,8.223367568,88.08507538
19.88988989,38.95595596,8.22217027,88.08006076
19.8998999,38.95995996,8.220972973,88.07504615
19.90990991,38.96396396,8.219775676,88.07003153
19.91991992,38.96796797,8.218578378,88.06501692
19.92992993,38.97197197,8.217381081,88.0600023
19.93993994,38.97597598,8.216183784,88.05498769
19.94994995,38.97997998,8.214986486,88.04997307
19.95995996,38.98398398,8.213789189,88.04495846
19.96996997,38.98798799,8.212591892,88.03994384
19.97997998,38.99199199,8.211394595,88.03492923
19.98998999,38.995996,8.210197297,88.02991461
20,39,8.209,88.0249
20,39,8.209,88.0249
20.01001001,39.001001,8.208313213,88.02288789
20.02002002,39.002002,8.207626426,88.02087578
20.03003003,39.003003,8.20693964,88.01886366
20.04004004,39.004004,8.206252853,88.01685155
20.05005005,39.00500501,8.205566066,88.01483944
20.06006006,39.00600601,8.204879279,88.01282733
20.07007007,39.00700701,8.204192492,88.01081522
20.08008008,39.00800801,8.203505706,88.0088031
20.09009009,39.00900901,8.202818919,88.00679099
20.1001001,39.01001001,8.202132132,88.00477888
20.11011011,39.01101101,8.201445345,88.00276677
20.12012012,39.01201201,8.200758559,88.00075465
20.13013013,39.01301301,8.200071772,87.99874254
20.14014014,39.01401401,8.199384985,87.99673043
20.15015015,39.01501502,8.198698198,87.99471832
20.16016016,39.01601602,8.198011411,87.99270621
20.17017017,39.01701702,8.197324625,87.99069409
20.18018018,39.01801802,8.196637838,87.98868198
20.19019019,39.01901902,8.195951051,87.98666987
20.2002002,39.02002002,8.195264264,87.98465776
20.21021021,39.02102102,8.194577477,87.98264565
20.22022022,39.02202202,8.193890691,87.98063353
20.23023023,39.02302302,8.193203904,87.97862142
20.24024024,39.02402402,8.192517117,87.97660931
20.25025025,39.02502503,8.19183033,87.9745972
20.26026026,39.02602603,8.191143544,87.97258509
20.27027027,39.02702703,8.190456757,87.97057297
20.28028028,39.02802803,8.18976997,87.96856086
20.29029029,39.02902903,8.189083183,87.96654875
20.3003003,39.03003003,8.188396396,87.96453664
20.31031031,39.03103103,8.18770961,87.96252452
20.32032032,39.03203203,8.187022823,87.96051241
20.33033033,39.03303303,8.186336036,87.9585003
20.34034034,39.03403403,8.185649249,87.95648819
20.35035035,39.03503504,8.184962462,87.95447608
20.36036036,39.03603604,8.184275676,87.95246396
20.37037037,39.03703704,8.183588889,87.95045185
20.38038038,39.03803804,8.182902102,87.94843974
20.39039039,39.03903904,8.182215315,87.94642763
20.4004004,39.04004004,8.181528529,87.94441552
20.41041041,39.04104104,8.180841742,87.9424034
20.42042042,39.04204204,8.180154955,87.94039129
20.43043043,39.04304304,8.179468168,87.93837918
20.44044044,39.04404404,8.178781381,87.93636707
20.45045045,39.04504505,8.178094595,87.93435495
20.46046046,39.04604605,8.177407808,87.93234284
20.47047047,39.04704705,8.176721021,87.93033073
20.48048048,39.04804805,8.176034234,87.92831862
20.49049049,39.04904905,8.175347447,87.92630651
20.5005005,39.05005005,8.174660661,87.92429439
20.51051051,39.05105105,8.173973874,87.92228228
20.52052052,39.05205205,8.173287087,87.92027017
20.53053053,39.05305305,8.1726003,87.91825806
20.54054054,39.05405405,8.171913514,87.91624595
20.55055055,39.05505506,8.171226727,87.91423383
20.56056056,39.05605606,8.17053994,87.91222172
20.57057057,39.05705706,8.169853153,87.91020961
20.58058058,39.05805806,8.169166366,87.9081975
20.59059059,39.05905906,8.16847958,87.90618539
20.6006006,39.06006006,8.167792793,87.90417327
20.61061061,39.06106106,8.167106006,87.90216116
20.62062062,39.06206206,8.166419219,87.90014905
20.63063063,39.06306306,8.165732432,87.89813694
20.64064064,39.06406406,8.165045646,87.89612482
20.65065065,39.06506507,8.164358859,87.89411271
20.66066066,39.06606607,8.163672072,87.8921006
20.67067067,39.06706707,8.162985285,87.89008849
20.68068068,39.06806807,8.162298498,87.88807638
20.69069069,39.06906907,8.161611712,87.88606426
20.7007007,39.07007007,8.160924925,87.88405215
20.71071071,39.07107107,8.160238138,87.88204004
20.72072072,39.07207207,8.159551351,87.88002793
20.73073073,39.07307307,8.158864565,87.87801582
20.74074074,39.07407407,8.158177778,87.8760037
20.75075075,39.07507508,8.157490991,87.87399159
20.76076076,39.07607608,8.156804204,87.87197948
20.77077077,39.07707708,8.156117417,87.86996737
20.78078078,39.07807808,8.155430631,87.86795526
20.79079079,39.07907908,8.154743844,87.86594314
20.8008008,39.08008008,8.154057057,87.86393103
20.81081081,39.08108108,8.15337027,87.86191892
20.82082082,39.08208208,8.152683483,87.85990681
20.83083083,39.08308308,8.151996697,87.85789469
20.84084084,39.08408408,8.15130991,87.85588258
20.85085085,39.08508509,8.150623123,87.85387047
20.86086086,39.08608609,8.149936336,87.85185836
20.87087087,39.08708709,8.14924955,87.84984625
20.88088088,39.08808809,8.148562763,87.84783413
20.89089089,39.08908909,8.147875976,87.84582202
20.9009009,39.09009009,8.147189189,87.84380991
20.91091091,39.09109109,8.146502402,87.8417978
20.92092092,39.09209209,8.145815616,87.83978569
20.93093093,39.09309309,8.145128829,87.83777357
20.94094094,39.09409409,8.144442042,87.83576146
20.95095095,39.0950951,8.143755255,87.83374935
20.96096096,39.0960961,8.143068468,87.83173724
20.97097097,39.0970971,8.142381682,87.82972513
20.98098098,39.0980981,8.141694895,87.82771301
20.99099099,39.0990991,8.141008108,87.8257009
21.001001,39.1001001,8.140321321,87.82368879
21.01101101,39.1011011,8.139634535,87.82167668
21.02102102,39.1021021,8.138947748,87.81966456
21.03103103,39.1031031,8.138260961,87.81765245
21.04104104,39.1041041,8.137574174,87.81564034
21.05105105,39.10510511,8.136887387,87.81362823
21.06106106,39.10610611,8.136200601,87.81161612
21.07107107,39.10710711,8.135513814,87.809604
21.08108108,39.10810811,8.134827027,87.80759189
21.09109109,39.10910911,8.13414024,87.80557978
21.1011011,39.11011011,8.133453453,87.80356767
21.11111111,39.11111111,8.132766667,87.80155556
21.12112112,39.11211211,8.13207988,87.79954344
21.13113113,39.11311311,8.131393093,87.79753133
21.14114114,39.11411411,8.130706306,87.79551922
21.15115115,39.11511512,8.13001952,87.79350711
21.16116116,39.11611612,8.129332733,87.79149499
21.17117117,39.11711712,8.128645946,87.78948288
21.18118118,39.11811812,8.127959159,87.78747077
21.19119119,39.11911912,8.127272372,87.78545866
21.2012012,39.12012012,8.126585586,87.78344655
21.21121121,39.12112112,8.125898799,87.78143443
21.22122122,39.12212212,8.125212012,87.77942232
21.23123123,39.12312312,8.124525225,87.77741021
21.24124124,39.12412412,8.123838438,87.7753981
21.25125125,39.12512513,8.123151652,87.77338599
21.26126126,39.12612613,8.122464865,87.77137387
21.27127127,39.12712713,8.121778078,87.76936176
21.28128128,39.12812813,8.121091291,87.76734965
21.29129129,39.12912913,8.120404505,87.76533754
21.3013013,39.13013013,8.119717718,87.76332543
21.31131131,39.13113113,8.119030931,87.76131331
21.32132132,39.13213213,8.118344144,87.7593012
21.33133133,39.13313313,8.117657357,87.75728909
21.34134134,39.13413413,8.116970571,87.75527698
21.35135135,39.13513514,8.116283784,87.75326486
21.36136136,39.13613614,8.115596997,87.75125275
21.37137137,39.13713714,8.11491021,87.74924064
21.38138138,39.13813814,8.114223423,87.74722853
21.39139139,39.13913914,8.113536637,87.74521642
21.4014014,39.14014014,8.11284985,87.7432043
21.41141141,39.14114114,8.112163063,87.74119219
21.42142142,39.14214214,8.111476276,87.73918008
21.43143143,39.14314314,8.110789489,87.73716797
21.44144144,39.14414414,8.110102703,87.73515586
21.45145145,39.14514515,8.109415916,87.73314374
21.46146146,39.14614615,8.108729129,87.73113163
21.47147147,39.14714715,8.108042342,87.72911952
21.48148148,39.14814815,8.107355556,87.72710741
21.49149149,39.14914915,8.106668769,87.7250953
21.5015015,39.15015015,8.105981982,87.72308318
21.51151151,39.15115115,8.105295195,87.72107107
21.52152152,39.15215215,8.104608408,87.71905896
21.53153153,39.15315315,8.103921622,87.71704685
21.54154154,39.15415415,8.103234835,87.71503473
21.55155155,39.15515516,8.102548048,87.71302262
21.56156156,39.15615616,8.101861261,87.71101051
21.57157157,39.15715716,8.101174474,87.7089984
21.58158158,39.15815816,8.100487688,87.70698629
21.59159159,39.15915916,8.099800901,87.70497417
21.6016016,39.16016016,8.099114114,87.70296206
21.61161161,39.16116116,8.098427327,87.70094995
21.62162162,39.16216216,8.097740541,87.69893784
21.63163163,39.16316316,8.097053754,87.69692573
21.64164164,39.16416416,8.096366967,87.69491361
21.65165165,39.16516517,8.09568018,87.6929015
21.66166166,39.16616617,8.094993393,87.69088939
21.67167167,39.16716717,8.094306607,87.68887728
21.68168168,39.16816817,8.09361982,87.68686517
21.69169169,39.16916917,8.092933033,87.68485305
21.7017017,39.17017017,8.092246246,87.68284094
21.71171171,39.17117117,8.091559459,87.68082883
21.72172172,39.17217217,8.090872673,87.67881672
21.73173173,39.17317317,8.090185886,87.6768046
21.74174174,39.17417417,8.089499099,87.67479249
21.75175175,39.17517518,8.088812312,87.67278038
21.76176176,39.17617618,8.088125526,87.67076827
21.77177177,39.17717718,8.087438739,87.66875616
21.78178178,39.17817818,8.086751952,87.66674404
21.79179179,39.17917918,8.086065165,87.66473193
21.8018018,39.18018018,8.085378378,87.66271982
21.81181181,39.18118118,8.084691592,87.66070771
21.82182182,39.18218218,8.084004805,87.6586956
21.83183183,39.18318318,8.083318018,87.65668348
21.84184184,39.18418418,8.082631231,87.65467137
21.85185185,39.18518519,8.081944444,87.65265926
21.86186186,39.18618619,8.081257658,87.65064715
21.87187187,39.18718719,8.080570871,87.64863504
21.88188188,39.18818819,8.079884084,87.64662292
21.89189189,39.18918919,8.079197297,87.64461081
21.9019019,39.19019019,8.078510511,87.6425987
21.91191191,39.19119119,8.077823724,87.64058659
21.92192192,39.19219219,8.077136937,87.63857447
21.93193193,39.19319319,8.07645015,87.63656236
21.94194194,39.19419419,8.075763363,87.63455025
21.95195195,39.1951952,8.075076577,87.63253814
21.96196196,39.1961962,8.07438979,87.63052603
21.97197197,39.1971972,8.073703003,87.62851391
21.98198198,39.1981982,8.073016216,87.6265018
21.99199199,39.1991992,8.072329429,87.62448969
22.002002,39.2002002,8.071642643,87.62247758
22.01201201,39.2012012,8.070955856,87.62046547
22.02202202,39.2022022,8.070269069,87.61845335
22.03203203,39.2032032,8.069582282,87.61644124
22.04204204,39.2042042,8.068895495,87.61442913
22.05205205,39.20520521,8.068208709,87.61241702
22.06206206,39.20620621,8.067521922,87.6104049
22.07207207,39.20720721,8.066835135,87.60839279
22.08208208,39.20820821,8.066148348,87.60638068
22.09209209,39.20920921,8.065461562,87.60436857
22.1021021,39.21021021,8.064774775,87.60235646
22.11211211,39.21121121,8.064087988,87.60034434
22.12212212,39.21221221,8.063401201,87.59833223
22.13213213,39.21321321,8.062714414,87.59632012
22.14214214,39.21421421,8.062027628,87.59430801
22.15215215,39.21521522,8.061340841,87.5922959
22.16216216,39.21621622,8.060654054,87.59028378
22.17217217,39.21721722,8.059967267,87.58827167
22.18218218,39.21821822,8.05928048,87.58625956
22.19219219,39.21921922,8.058593694,87.58424745
22.2022022,39.22022022,8.057906907,87.58223534
22.21221221,39.22122122,8.05722012,87.58022322
22.22222222,39.22222222,8.056533333,87.57821111
22.23223223,39.22322322,8.055846547,87.576199
22.24224224,39.22422422,8.05515976,87.57418689
22.25225225,39.22522523,8.054472973,87.57217477
22.26226226,39.22622623,8.053786186,87.57016266
22.27227227,39.22722723,8.053099399,87.56815055
22.28228228,39.22822823,8.052412613,87.56613844
22.29229229,39.22922923,8.051725826,87.56412633
22.3023023,39.23023023,8.051039039,87.56211421
22.31231231,39.23123123,8.050352252,87.5601021
22.32232232,39.23223223,8.049665465,87.55808999
22.33233233,39.23323323,8.048978679,87.55607788
22.34234234,39.23423423,8.048291892,87.55406577
22.35235235,39.23523524,8.047605105,87.55205365
22.36236236,39.23623624,8.046918318,87.55004154
22.37237237,39.23723724,8.046231532,87.54802943
22.38238238,39.23823824,8.045544745,87.54601732
22.39239239,39.23923924,8.044857958,87.54400521
22.4024024,39.24024024,8.044171171,87.54199309
22.41241241,39.24124124,8.043484384,87.53998098
22.42242242,39.24224224,8.042797598,87.53796887
22.43243243,39.24324324,8.042110811,87.53595676
22.44244244,39.24424424,8.041424024,87.53394464
22.45245245,39.24524525,8.040737237,87.53193253
22.46246246,39.24624625,8.04005045,87.52992042
22.47247247,39.24724725,8.039363664,87.52790831
22.48248248,39.24824825,8.038676877,87.5258962
22.49249249,39.24924925,8.03799009,87.52388408
22.5025025,39.25025025,8.037303303,87.52187197
22.51251251,39.25125125,8.036616517,87.51985986
22.52252252,39.25225225,8.03592973,87.51784775
22.53253253,39.25325325,8.035242943,87.51583564
22.54254254,39.25425425,8.034556156,87.51382352
22.55255255,39.25525526,8.033869369,87.51181141
22.56256256,39.25625626,8.033182583,87.5097993
22.57257257,39.25725726,8.032495796,87.50778719
22.58258258,39.25825826,8.031809009,87.50577508
22.59259259,39.25925926,8.031122222,87.50376296
22.6026026,39.26026026,8.030435435,87.50175085
22.61261261,39.26126126,8.029748649,87.49973874
22.62262262,39.26226226,8.029061862,87.49772663
22.63263263,39.26326326,8.028375075,87.49571451
22.64264264,39.26426426,8.027688288,87.4937024
22.65265265,39.26526527,8.027001502,87.49169029
22.66266266,39.26626627,8.026314715,87.48967818
22.67267267,39.26726727,8.025627928,87.48766607
22.68268268,39.26826827,8.024941141,87.48565395
22.69269269,39.26926927,8.024254354,87.48364184
22.7027027,39.27027027,8.023567568,87.48162973
22.71271271,39.27127127,8.022880781,87.47961762
22.72272272,39.27227227,8.022193994,87.47760551
22.73273273,39.27327327,8.021507207,87.47559339
22.74274274,39.27427427,8.02082042,87.47358128
22.75275275,39.27527528,8.020133634,87.47156917
22.76276276,39.27627628,8.019446847,87.46955706
22.77277277,39.27727728,8.01876006,87.46754494
22.78278278,39.27827828,8.018073273,87.46553283
22.79279279,39.27927928,8.017386486,87.46352072
22.8028028,39.28028028,8.0166997,87.46150861
22.81281281,39.28128128,8.016012913,87.4594965
22.82282282,39.28228228,8.015326126,87.45748438
22.83283283,39.28328328,8.014639339,87.45547227
22.84284284,39.28428428,8.013952553,87.45346016
22.85285285,39.28528529,8.013265766,87.45144805
22.86286286,39.28628629,8.012578979,87.44943594
22.87287287,39.28728729,8.011892192,87.44742382
22.88288288,39.28828829,8.011205405,87.44541171
22.89289289,39.28928929,8.010518619,87.4433996
22.9029029,39.29029029,8.009831832,87.44138749
22.91291291,39.29129129,8.009145045,87.43937538
22.92292292,39.29229229,8.008458258,87.43736326
22.93293293,39.29329329,8.007771471,87.43535115
22.94294294,39.29429429,8.007084685,87.43333904
22.95295295,39.2952953,8.006397898,87.43132693
22.96296296,39.2962963,8.005711111,87.42931481
22.97297297,39.2972973,8.005024324,87.4273027
22.98298298,39.2982983,8.004337538,87.42529059
22.99299299,39.2992993,8.003650751,87.42327848
23.003003,39.3003003,8.002963964,87.42126637
23.01301301,39.3013013,8.002277177,87.41925425
23.02302302,39.3023023,8.00159039,87.41724214
23.03303303,39.3033033,8.000903604,87.41523003
23.04304304,39.3043043,8.000216817,87.41321792
23.05305305,39.30530531,7.99953003,87.41120581
23.06306306,39.30630631,7.998843243,87.40919369
23.07307307,39.30730731,7.998156456,87.40718158
23.08308308,39.30830831,7.99746967,87.40516947
23.09309309,39.30930931,7.996782883,87.40315736
23.1031031,39.31031031,7.996096096,87.40114525
23.11311311,39.31131131,7.995409309,87.39913313
23.12312312,39.31231231,7.994722523,87.39712102
23.13313313,39.31331331,7.994035736,87.39510891
23.14314314,39.31431431,7.993348949,87.3930968
23.15315315,39.31531532,7.992662162,87.39108468
23.16316316,39.31631632,7.991975375,87.38907257
23.17317317,39.31731732,7.991288589,87.38706046
23.18318318,39.31831832,7.990601802,87.38504835
23.19319319,39.31931932,7.989915015,87.38303624
23.2032032,39.32032032,7.989228228,87.38102412
23.21321321,39.32132132,7.988541441,87.37901201
23.22322322,39.32232232,7.987854655,87.3769999
23.23323323,39.32332332,7.987167868,87.37498779
23.24324324,39.32432432,7.986481081,87.37297568
23.25325325,39.32532533,7.985794294,87.37096356
23.26326326,39.32632633,7.985107508,87.36895145
23.27327327,39.32732733,7.984420721,87.36693934
23.28328328,39.32832833,7.983733934,87.36492723
23.29329329,39.32932933,7.983047147,87.36291512
23.3033033,39.33033033,7.98236036,87.360903
23.31331331,39.33133133,7.981673574,87.35889089
23.32332332,39.33233233,7.980986787,87.35687878
23.33333333,39.33333333,7.9803,87.35486667
23.34334334,39.33433433,7.979613213,87.35285455
23.35335335,39.33533534,7.978926426,87.35084244
23.36336336,39.33633634,7.97823964,87.34883033
23.37337337,39.33733734,7.977552853,87.34681822
23.38338338,39.33833834,7.976866066,87.34480611
23.39339339,39.33933934,7.976179279,87.34279399
23.4034034,39.34034034,7.975492492,87.34078188
23.41341341,39.34134134,7.974805706,87.33876977
23.42342342,39.34234234,7.974118919,87.33675766
23.43343343,39.34334334,7.973432132,87.33474555
23.44344344,39.34434434,7.972745345,87.33273343
23.45345345,39.34534535,7.972058559,87.33072132
23.46346346,39.34634635,7.971371772,87.32870921
23.47347347,39.34734735,7.970684985,87.3266971
23.48348348,39.34834835,7.969998198,87.32468498
23.49349349,39.34934935,7.969311411,87.32267287
23.5035035,39.35035035,7.968624625,87.32066076
23.51351351,39.35135135,7.967937838,87.31864865
23.52352352,39.35235235,7.967251051,87.31663654
23.53353353,39.35335335,7.966564264,87.31462442
23.54354354,39.35435435,7.965877477,87.31261231
23.55355355,39.35535536,7.965190691,87.3106002
23.56356356,39.35635636,7.964503904,87.30858809
23.57357357,39.35735736,7.963817117,87.30657598
23.58358358,39.35835836,7.96313033,87.30456386
23.59359359,39.35935936,7.962443544,87.30255175
23.6036036,39.36036036,7.961756757,87.30053964
23.61361361,39.36136136,7.96106997,87.29852753
23.62362362,39.36236236,7.960383183,87.29651542
23.63363363,39.36336336,7.959696396,87.2945033
23.64364364,39.36436436,7.95900961,87.29249119
23.65365365,39.36536537,7.958322823,87.29047908
23.66366366,39.36636637,7.957636036,87.28846697
23.67367367,39.36736737,7.956949249,87.28645485
23.68368368,39.36836837,7.956262462,87.28444274
23.69369369,39.36936937,7.955575676,87.28243063
23.7037037,39.37037037,7.954888889,87.28041852
23.71371371,39.37137137,7.954202102,87.27840641
23.72372372,39.37237237,7.953515315,87.27639429
23.73373373,39.37337337,7.952828529,87.27438218
23.74374374,39.37437437,7.952141742,87.27237007
23.75375375,39.37537538,7.951454955,87.27035796
23.76376376,39.37637638,7.950768168,87.26834585
23.77377377,39.37737738,7.950081381,87.26633373
23.78378378,39.37837838,7.949394595,87.26432162
23.79379379,39.37937938,7.948707808,87.26230951
23.8038038,39.38038038,7.948021021,87.2602974
23.81381381,39.38138138,7.947334234,87.25828529
23.82382382,39.38238238,7.946647447,87.25627317
23.83383383,39.38338338,7.945960661,87.25426106
23.84384384,39.38438438,7.945273874,87.25224895
23.85385385,39.38538539,7.944587087,87.25023684
23.86386386,39.38638639,7.9439003,87.24822472
23.87387387,39.38738739,7.943213514,87.24621261
23.88388388,39.38838839,7.942526727,87.2442005
23.89389389,39.38938939,7.94183994,87.24218839
23.9039039,39.39039039,7.941153153,87.24017628
23.91391391,39.39139139,7.940466366,87.23816416
23.92392392,39.39239239,7.93977958,87.23615205
23.93393393,39.39339339,7.939092793,87.23413994
23.94394394,39.39439439,7.938406006,87.23212783
23.95395395,39.3953954,7.937719219,87.23011572
23.96396396,39.3963964,7.937032432,87.2281036
23.97397397,39.3973974,7.936345646,87.22609149
23.98398398,39.3983984,7.935658859,87.22407938
23.99399399,39.3993994,7.934972072,87.22206727
24.004004,39.4004004,7.934285285,87.22005516
24.01401401,39.4014014,7.933598498,87.21804304
24.02402402,39.4024024,7.932911712,87.21603093
24.03403403,39.4034034,7.932224925,87.21401882
24.04404404,39.4044044,7.931538138,87.21200671
24.05405405,39.40540541,7.930851351,87.20999459
24.06406406,39.40640641,7.930164565,87.20798248
24.07407407,39.40740741,7.929477778,87.20597037
24.08408408,39.40840841,7.928790991,87.20395826
24.09409409,39.40940941,7.928104204,87.20194615
24.1041041,39.41041041,7.927417417,87.19993403
24.11411411,39.41141141,7.926730631,87.19792192
24.12412412,39.41241241,7.926043844,87.19590981
24.13413413,39.41341341,7.925357057,87.1938977
24.14414414,39.41441441,7.92467027,87.19188559
24.15415415,39.41541542,7.923983483,87.18987347
24.16416416,39.41641642,7.923296697,87.18786136
24.17417417,39.41741742,7.92260991,87.18584925
24.18418418,39.41841842,7.921923123,87.18383714
24.19419419,39.41941942,7.921236336,87.18182503
24.2042042,39.42042042,7.92054955,87.17981291
24.21421421,39.42142142,7.919862763,87.1778008
24.22422422,39.42242242,7.919175976,87.17578869
24.23423423,39.42342342,7.918489189,87.17377658
24.24424424,39.42442442,7.917802402,87.17176446
24.25425425,39.42542543,7.917115616,87.16975235
24.26426426,39.42642643,7.916428829,87.16774024
24.27427427,39.42742743,7.915742042,87.16572813
24.28428428,39.42842843,7.915055255,87.16371602
24.29429429,39.42942943,7.914368468,87.1617039
24.3043043,39.43043043,7.913681682,87.15969179
24.31431431,39.43143143,7.912994895,87.15767968
24.32432432,39.43243243,7.912308108,87.15566757
24.33433433,39.43343343,7.911621321,87.15365546
24.34434434,39.43443443,7.910934535,87.15164334
24.35435435,39.43543544,7.910247748,87.14963123
24.36436436,39.43643644,7.909560961,87.14761912
24.37437437,39.43743744,7.908874174,87.14560701
24.38438438,39.43843844,7.908187387,87.14359489
24.39439439,39.43943944,7.907500601,87.14158278
24.4044044,39.44044044,7.906813814,87.13957067
24.41441441,39.44144144,7.906127027,87.13755856
24.42442442,39.44244244,7.90544024,87.13554645
24.43443443,39.44344344,7.904753453,87.13353433
24.44444444,39.44444444,7.904066667,87.13152222
24.45445445,39.44544545,7.90337988,87.12951011
24.46446446,39.44644645,7.902693093,87.127498
24.47447447,39.44744745,7.902006306,87.12548589
24.48448448,39.44844845,7.90131952,87.12347377
24.49449449,39.44944945,7.900632733,87.12146166
24.5045045,39.45045045,7.899945946,87.11944955
24.51451451,39.45145145,7.899259159,87.11743744
24.52452452,39.45245245,7.898572372,87.11542533
24.53453453,39.45345345,7.897885586,87.11341321
24.54454454,39.45445445,7.897198799,87.1114011
24.55455455,39.45545546,7.896512012,87.10938899
24.56456456,39.45645646,7.895825225,87.10737688
24.57457457,39.45745746,7.895138438,87.10536476
24.58458458,39.45845846,7.894451652,87.10335265
24.59459459,39.45945946,7.893764865,87.10134054
24.6046046,39.46046046,7.893078078,87.09932843
24.61461461,39.46146146,7.892391291,87.09731632
24.62462462,39.46246246,7.891704505,87.0953042
24.63463463,39.46346346,7.891017718,87.09329209
24.64464464,39.46446446,7.890330931,87.09127998
24.65465465,39.46546547,7.889644144,87.08926787
24.66466466,39.46646647,7.888957357,87.08725576
24.67467467,39.46746747,7.888270571,87.08524364
24.68468468,39.46846847,7.887583784,87.08323153
24.69469469,39.46946947,7.886896997,87.08121942
24.7047047,39.47047047,7.88621021,87.07920731
24.71471471,39.47147147,7.885523423,87.0771952
24.72472472,39.47247247,7.884836637,87.07518308
24.73473473,39.47347347,7.88414985,87.07317097
24.74474474,39.47447447,7.883463063,87.07115886
24.75475475,39.47547548,7.882776276,87.06914675
24.76476476,39.47647648,7.882089489,87.06713463
24.77477477,39.47747748,7.881402703,87.06512252
24.78478478,39.47847848,7.880715916,87.06311041
24.79479479,39.47947948,7.880029129,87.0610983
24.8048048,39.48048048,7.879342342,87.05908619
24.81481481,39.48148148,7.878655556,87.05707407
24.82482482,39.48248248,7.877968769,87.05506196
24.83483483,39.48348348,7.877281982,87.05304985
24.84484484,39.48448448,7.876595195,87.05103774
24.85485485,39.48548549,7.875908408,87.04902563
24.86486486,39.48648649,7.875221622,87.04701351
24.87487487,39.48748749,7.874534835,87.0450014
24.88488488,39.48848849,7.873848048,87.04298929
24.89489489,39.48948949,7.873161261,87.04097718
24.9049049,39.49049049,7.872474474,87.03896507
24.91491491,39.49149149,7.871787688,87.03695295
24.92492492,39.49249249,7.871100901,87.03494084
24.93493493,39.49349349,7.870414114,87.03292873
24.94494494,39.49449449,7.869727327,87.03091662
24.95495495,39.4954955,7.869040541,87.0289045
24.96496496,39.4964965,7.868353754,87.02689239
24.97497497,39.4974975,7.867666967,87.02488028
24.98498498,39.4984985,7.86698018,87.02286817
24.99499499,39.4994995,7.866293393,87.02085606
25.00500501,39.5005005,7.865606607,87.01884394
25.01501502,39.5015015,7.86491982,87.01683183
25.02502503,39.5025025,7.864233033,87.01481972
25.03503504,39.5035035,7.863546246,87.01280761
25.04504505,39.5045045,7.862859459,87.0107955
25.05505506,39.50550551,7.862172673,87.00878338
25.06506507,39.50650651,7.861485886,87.00677127
25.07507508,39.50750751,7.860799099,87.00475916
25.08508509,39.50850851,7.860112312,87.00274705
25.0950951,39.50950951,7.859425526,87.00073493
25.10510511,39.51051051,7.858738739,86.99872282
25.11511512,39.51151151,7.858051952,86.99671071
25.12512513,39.51251251,7.857365165,86.9946986
25.13513514,39.51351351,7.856678378,86.99268649
25.14514515,39.51451451,7.855991592,86.99067437
25.15515516,39.51551552,7.855304805,86.98866226
25.16516517,39.51651652,7.854618018,86.98665015
25.17517518,39.51751752,7.853931231,86.98463804
25.18518519,39.51851852,7.853244444,86.98262593
25.1951952,39.51951952,7.852557658,86.98061381
25.20520521,39.52052052,7.851870871,86.9786017
25.21521522,39.52152152,7.851184084,86.97658959
25.22522523,39.52252252,7.850497297,86.97457748
25.23523524,39.52352352,7.849810511,86.97256537
25.24524525,39.52452452,7.849123724,86.97055325
25.25525526,39.52552553,7.848436937,86.96854114
25.26526527,39.52652653,7.84775015,86.96652903
25.27527528,39.52752753,7.847063363,86.96451692
25.28528529,39.52852853,7.846376577,86.9625048
25.2952953,39.52952953,7.84568979,86.96049269
25.30530531,39.53053053,7.845003003,86.95848058
25.31531532,39.53153153,7.844316216,86.95646847
25.32532533,39.53253253,7.843629429,86.95445636
25.33533534,39.53353353,7.842942643,86.95244424
25.34534535,39.53453453,7.842255856,86.95043213
25.35535536,39.53553554,7.841569069,86.94842002
25.36536537,39.53653654,7.840882282,86.94640791
25.37537538,39.53753754,7.840195495,86.9443958
25.38538539,39.53853854,7.839508709,86.94238368
25.3953954,39.53953954,7.838821922,86.94037157
25.40540541,39.54054054,7.838135135,86.93835946
25.41541542,39.54154154,7.837448348,86.93634735
25.42542543,39.54254254,7.836761562,86.93433524
25.43543544,39.54354354,7.836074775,86.93232312
25.44544545,39.54454454,7.835387988,86.93031101
25.45545546,39.54554555,7.834701201,86.9282989
25.46546547,39.54654655,7.834014414,86.92628679
25.47547548,39.54754755,7.833327628,86.92427467
25.48548549,39.54854855,7.832640841,86.92226256
25.4954955,39.54954955,7.831954054,86.92025045
25.50550551,39.55055055,7.831267267,86.91823834
25.51551552,39.55155155,7.83058048,86.91622623
25.52552553,39.55255255,7.829893694,86.91421411
25.53553554,39.55355355,7.829206907,86.912202
25.54554555,39.55455455,7.82852012,86.91018989
25.55555556,39.55555556,7.827833333,86.90817778
25.56556557,39.55655656,7.827146547,86.90616567
25.57557558,39.55755756,7.82645976,86.90415355
25.58558559,39.55855856,7.825772973,86.90214144
25.5955956,39.55955956,7.825086186,86.90012933
25.60560561,39.56056056,7.824399399,86.89811722
25.61561562,39.56156156,7.823712613,86.89610511
25.62562563,39.56256256,7.823025826,86.89409299
25.63563564,39.56356356,7.822339039,86.89208088
25.64564565,39.56456456,7.821652252,86.89006877
25.65565566,39.56556557,7.820965465,86.88805666
