Polymer Concentration,Pore Size,Resistance,Rejection,Flux
15.48048048,15.40660661,4.151951952,86.71171171,33.56756757
15.49049049,15.41091091,4.150950951,86.70570571,33.59189189
15.5005005,15.41521522,4.14994995,86.6996997,33.61621622
15.51051051,15.41951952,4.148948949,86.69369369,33.64054054
15.52052052,15.42382382,4.147947948,86.68768769,33.66486486
15.53053053,15.42812813,4.146946947,86.68168168,33.68918919
15.54054054,15.43243243,4.145945946,86.67567568,33.71351351
15.55055055,15.43673674,4.144944945,86.66966967,33.73783784
15.56056056,15.44104104,4.143943944,86.66366366,33.76216216
15.57057057,15.44534535,4.142942943,86.65765766,33.78648649
15.58058058,15.44964965,4.141941942,86.65165165,33.81081081
15.59059059,15.45395395,4.140940941,86.64564565,33.83513514
15.6006006,15.45825826,4.13993994,86.63963964,33.85945946
15.61061061,15.46256256,4.138938939,86.63363363,33.88378378
15.62062062,15.46686687,4.137937938,86.62762763,33.90810811
15.63063063,15.47117117,4.136936937,86.62162162,33.93243243
15.64064064,15.47547548,4.135935936,86.61561562,33.95675676
15.65065065,15.47977978,4.134934935,86.60960961,33.98108108
15.66066066,15.48408408,4.133933934,86.6036036,34.00540541
15.67067067,15.48838839,4.132932933,86.5975976,34.02972973
15.68068068,15.49269269,4.131931932,86.59159159,34.05405405
15.69069069,15.496997,4.130930931,86.58558559,34.07837838
15.7007007,15.5013013,4.12992993,86.57957958,34.1027027
15.71071071,15.50560561,4.128928929,86.57357357,34.12702703
15.72072072,15.50990991,4.127927928,86.56756757,34.15135135
15.73073073,15.51421421,4.126926927,86.56156156,34.17567568
15.74074074,15.51851852,4.125925926,86.55555556,34.2
15.75075075,15.52282282,4.124924925,86.54954955,34.22432432
15.76076076,15.52712713,4.123923924,86.54354354,34.24864865
15.77077077,15.53143143,4.122922923,86.53753754,34.27297297
15.78078078,15.53573574,4.121921922,86.53153153,34.2972973
15.79079079,15.54004004,4.120920921,86.52552553,34.32162162
15.8008008,15.54434434,4.11991992,86.51951952,34.34594595
15.81081081,15.54864865,4.118918919,86.51351351,34.37027027
15.82082082,15.55295295,4.117917918,86.50750751,34.39459459
15.83083083,15.55725726,4.116916917,86.5015015,34.41891892
15.84084084,15.56156156,4.115915916,86.4954955,34.44324324
15.85085085,15.56586587,4.114914915,86.48948949,34.46756757
15.86086086,15.57017017,4.113913914,86.48348348,34.49189189
15.87087087,15.57447447,4.112912913,86.47747748,34.51621622
15.88088088,15.57877878,4.111911912,86.47147147,34.54054054
15.89089089,15.58308308,4.110910911,86.46546547,34.56486486
15.9009009,15.58738739,4.10990991,86.45945946,34.58918919
15.91091091,15.59169169,4.108908909,86.45345345,34.61351351
15.92092092,15.595996,4.107907908,86.44744745,34.63783784
15.93093093,15.6003003,4.106906907,86.44144144,34.66216216
15.94094094,15.6046046,4.105905906,86.43543544,34.68648649
15.95095095,15.60890891,4.104904905,86.42942943,34.71081081
15.96096096,15.61321321,4.103903904,86.42342342,34.73513514
15.97097097,15.61751752,4.102902903,86.41741742,34.75945946
15.98098098,15.62182182,4.101901902,86.41141141,34.78378378
15.99099099,15.62612613,4.100900901,86.40540541,34.80810811
16.001001,15.63043043,4.0998999,86.3993994,34.83243243
16.01101101,15.63473473,4.098898899,86.39339339,34.85675676
16.02102102,15.63903904,4.097897898,86.38738739,34.88108108
16.03103103,15.64334334,4.096896897,86.38138138,34.90540541
16.04104104,15.64764765,4.095895896,86.37537538,34.92972973
16.05105105,15.65195195,4.094894895,86.36936937,34.95405405
16.06106106,15.65625626,4.093893894,86.36336336,34.97837838
16.07107107,15.66056056,4.092892893,86.35735736,35.0027027
16.08108108,15.66486486,4.091891892,86.35135135,35.02702703
16.09109109,15.66916917,4.090890891,86.34534535,35.05135135
16.1011011,15.67347347,4.08988989,86.33933934,35.07567568
16.11111111,15.67777778,4.088888889,86.33333333,35.1
16.12112112,15.68208208,4.087887888,86.32732733,35.12432432
16.13113113,15.68638639,4.086886887,86.32132132,35.14864865
16.14114114,15.69069069,4.085885886,86.31531532,35.17297297
16.15115115,15.69499499,4.084884885,86.30930931,35.1972973
16.16116116,15.6992993,4.083883884,86.3033033,35.22162162
16.17117117,15.7036036,4.082882883,86.2972973,35.24594595
16.18118118,15.70790791,4.081881882,86.29129129,35.27027027
16.19119119,15.71221221,4.080880881,86.28528529,35.29459459
16.2012012,15.71651652,4.07987988,86.27927928,35.31891892
16.21121121,15.72082082,4.078878879,86.27327327,35.34324324
16.22122122,15.72512513,4.077877878,86.26726727,35.36756757
16.23123123,15.72942943,4.076876877,86.26126126,35.39189189
16.24124124,15.73373373,4.075875876,86.25525526,35.41621622
16.25125125,15.73803804,4.074874875,86.24924925,35.44054054
16.26126126,15.74234234,4.073873874,86.24324324,35.46486486
16.27127127,15.74664665,4.072872873,86.23723724,35.48918919
16.28128128,15.75095095,4.071871872,86.23123123,35.51351351
16.29129129,15.75525526,4.070870871,86.22522523,35.53783784
16.3013013,15.75955956,4.06986987,86.21921922,35.56216216
16.31131131,15.76386386,4.068868869,86.21321321,35.58648649
16.32132132,15.76816817,4.067867868,86.20720721,35.61081081
16.33133133,15.77247247,4.066866867,86.2012012,35.63513514
16.34134134,15.77677678,4.065865866,86.1951952,35.65945946
16.35135135,15.78108108,4.064864865,86.18918919,35.68378378
16.36136136,15.78538539,4.063863864,86.18318318,35.70810811
16.37137137,15.78968969,4.062862863,86.17717718,35.73243243
16.38138138,15.79399399,4.061861862,86.17117117,35.75675676
16.39139139,15.7982983,4.060860861,86.16516517,35.78108108
16.4014014,15.8026026,4.05985986,86.15915916,35.80540541
16.41141141,15.80690691,4.058858859,86.15315315,35.82972973
16.42142142,15.81121121,4.057857858,86.14714715,35.85405405
16.43143143,15.81551552,4.056856857,86.14114114,35.87837838
16.44144144,15.81981982,4.055855856,86.13513514,35.9027027
16.45145145,15.82412412,4.054854855,86.12912913,35.92702703
16.46146146,15.82842843,4.053853854,86.12312312,35.95135135
16.47147147,15.83273273,4.052852853,86.11711712,35.97567568
16.48148148,15.83703704,4.051851852,86.11111111,36
16.49149149,15.84134134,4.050850851,86.10510511,36.02432432
16.5015015,15.84564565,4.04984985,86.0990991,36.04864865
16.51151151,15.84994995,4.048848849,86.09309309,36.07297297
16.52152152,15.85425425,4.047847848,86.08708709,36.0972973
16.53153153,15.85855856,4.046846847,86.08108108,36.12162162
16.54154154,15.86286286,4.045845846,86.07507508,36.14594595
16.55155155,15.86716717,4.044844845,86.06906907,36.17027027
16.56156156,15.87147147,4.043843844,86.06306306,36.19459459
16.57157157,15.87577578,4.042842843,86.05705706,36.21891892
16.58158158,15.88008008,4.041841842,86.05105105,36.24324324
16.59159159,15.88438438,4.040840841,86.04504505,36.26756757
16.6016016,15.88868869,4.03983984,86.03903904,36.29189189
16.61161161,15.89299299,4.038838839,86.03303303,36.31621622
16.62162162,15.8972973,4.037837838,86.02702703,36.34054054
16.63163163,15.9016016,4.036836837,86.02102102,36.36486486
16.64164164,15.90590591,4.035835836,86.01501502,36.38918919
16.65165165,15.91021021,4.034834835,86.00900901,36.41351351
16.66166166,15.91451451,4.033833834,86.003003,36.43783784
16.67167167,15.91881882,4.032832833,85.996997,36.46216216
16.68168168,15.92312312,4.031831832,85.99099099,36.48648649
16.69169169,15.92742743,4.030830831,85.98498498,36.51081081
16.7017017,15.93173173,4.02982983,85.97897898,36.53513514
16.71171171,15.93603604,4.028828829,85.97297297,36.55945946
16.72172172,15.94034034,4.027827828,85.96696697,36.58378378
16.73173173,15.94464464,4.026826827,85.96096096,36.60810811
16.74174174,15.94894895,4.025825826,85.95495495,36.63243243
16.75175175,15.95325325,4.024824825,85.94894895,36.65675676
16.76176176,15.95755756,4.023823824,85.94294294,36.68108108
16.77177177,15.96186186,4.022822823,85.93693694,36.70540541
16.78178178,15.96616617,4.021821822,85.93093093,36.72972973
16.79179179,15.97047047,4.020820821,85.92492492,36.75405405
16.8018018,15.97477477,4.01981982,85.91891892,36.77837838
16.81181181,15.97907908,4.018818819,85.91291291,36.8027027
16.82182182,15.98338338,4.017817818,85.90690691,36.82702703
16.83183183,15.98768769,4.016816817,85.9009009,36.85135135
16.84184184,15.99199199,4.015815816,85.89489489,36.87567568
16.85185185,15.9962963,4.014814815,85.88888889,36.9
16.86186186,16.0006006,4.013813814,85.88288288,36.92432432
16.87187187,16.0049049,4.012812813,85.87687688,36.94864865
16.88188188,16.00920921,4.011811812,85.87087087,36.97297297
16.89189189,16.01351351,4.010810811,85.86486486,36.9972973
16.9019019,16.01781782,4.00980981,85.85885886,37.02162162
16.91191191,16.02212212,4.008808809,85.85285285,37.04594595
16.92192192,16.02642643,4.007807808,85.84684685,37.07027027
16.93193193,16.03073073,4.006806807,85.84084084,37.09459459
16.94194194,16.03503504,4.005805806,85.83483483,37.11891892
16.95195195,16.03933934,4.004804805,85.82882883,37.14324324
16.96196196,16.04364364,4.003803804,85.82282282,37.16756757
16.97197197,16.04794795,4.002802803,85.81681682,37.19189189
16.98198198,16.05225225,4.001801802,85.81081081,37.21621622
16.99199199,16.05655656,4.000800801,85.8048048,37.24054054
17.002002,16.06086086,3.9997998,85.7987988,37.26486486
17.01201201,16.06516517,3.998798799,85.79279279,37.28918919
17.02202202,16.06946947,3.997797798,85.78678679,37.31351351
17.03203203,16.07377377,3.996796797,85.78078078,37.33783784
17.04204204,16.07807808,3.995795796,85.77477477,37.36216216
17.05205205,16.08238238,3.994794795,85.76876877,37.38648649
17.06206206,16.08668669,3.993793794,85.76276276,37.41081081
17.07207207,16.09099099,3.992792793,85.75675676,37.43513514
17.08208208,16.0952953,3.991791792,85.75075075,37.45945946
17.09209209,16.0995996,3.990790791,85.74474474,37.48378378
17.1021021,16.1039039,3.98978979,85.73873874,37.50810811
17.11211211,16.10820821,3.988788789,85.73273273,37.53243243
17.12212212,16.11251251,3.987787788,85.72672673,37.55675676
17.13213213,16.11681682,3.986786787,85.72072072,37.58108108
17.14214214,16.12112112,3.985785786,85.71471471,37.60540541
17.15215215,16.12542543,3.984784785,85.70870871,37.62972973
17.16216216,16.12972973,3.983783784,85.7027027,37.65405405
17.17217217,16.13403403,3.982782783,85.6966967,37.67837838
17.18218218,16.13833834,3.981781782,85.69069069,37.7027027
17.19219219,16.14264264,3.980780781,85.68468468,37.72702703
17.2022022,16.14694695,3.97977978,85.67867868,37.75135135
17.21221221,16.15125125,3.978778779,85.67267267,37.77567568
17.22222222,16.15555556,3.977777778,85.66666667,37.8
17.23223223,16.15985986,3.976776777,85.66066066,37.82432432
17.24224224,16.16416416,3.975775776,85.65465465,37.84864865
17.25225225,16.16846847,3.974774775,85.64864865,37.87297297
17.26226226,16.17277277,3.973773774,85.64264264,37.8972973
17.27227227,16.17707708,3.972772773,85.63663664,37.92162162
17.28228228,16.18138138,3.971771772,85.63063063,37.94594595
17.29229229,16.18568569,3.970770771,85.62462462,37.97027027
17.3023023,16.18998999,3.96976977,85.61861862,37.99459459
17.31231231,16.19429429,3.968768769,85.61261261,38.01891892
17.32232232,16.1985986,3.967767768,85.60660661,38.04324324
17.33233233,16.2029029,3.966766767,85.6006006,38.06756757
17.34234234,16.20720721,3.965765766,85.59459459,38.09189189
17.35235235,16.21151151,3.964764765,85.58858859,38.11621622
17.36236236,16.21581582,3.963763764,85.58258258,38.14054054
17.37237237,16.22012012,3.962762763,85.57657658,38.16486486
17.38238238,16.22442442,3.961761762,85.57057057,38.18918919
17.39239239,16.22872873,3.960760761,85.56456456,38.21351351
17.4024024,16.23303303,3.95975976,85.55855856,38.23783784
17.41241241,16.23733734,3.958758759,85.55255255,38.26216216
17.42242242,16.24164164,3.957757758,85.54654655,38.28648649
17.43243243,16.24594595,3.956756757,85.54054054,38.31081081
17.44244244,16.25025025,3.955755756,85.53453453,38.33513514
17.45245245,16.25455455,3.954754755,85.52852853,38.35945946
17.46246246,16.25885886,3.953753754,85.52252252,38.38378378
17.47247247,16.26316316,3.952752753,85.51651652,38.40810811
17.48248248,16.26746747,3.951751752,85.51051051,38.43243243
17.49249249,16.27177177,3.950750751,85.5045045,38.45675676
17.5025025,16.27607608,3.94974975,85.4984985,38.48108108
17.51251251,16.28038038,3.948748749,85.49249249,38.50540541
17.52252252,16.28468468,3.947747748,85.48648649,38.52972973
17.53253253,16.28898899,3.946746747,85.48048048,38.55405405
17.54254254,16.29329329,3.945745746,85.47447447,38.57837838
17.55255255,16.2975976,3.944744745,85.46846847,38.6027027
17.56256256,16.3019019,3.943743744,85.46246246,38.62702703
17.57257257,16.30620621,3.942742743,85.45645646,38.65135135
17.58258258,16.31051051,3.941741742,85.45045045,38.67567568
17.59259259,16.31481481,3.940740741,85.44444444,38.7
17.6026026,16.31911912,3.93973974,85.43843844,38.72432432
17.61261261,16.32342342,3.938738739,85.43243243,38.74864865
17.62262262,16.32772773,3.937737738,85.42642643,38.77297297
17.63263263,16.33203203,3.936736737,85.42042042,38.7972973
17.64264264,16.33633634,3.935735736,85.41441441,38.82162162
17.65265265,16.34064064,3.934734735,85.40840841,38.84594595
17.66266266,16.34494494,3.933733734,85.4024024,38.87027027
17.67267267,16.34924925,3.932732733,85.3963964,38.89459459
17.68268268,16.35355355,3.931731732,85.39039039,38.91891892
17.69269269,16.35785786,3.930730731,85.38438438,38.94324324
17.7027027,16.36216216,3.92972973,85.37837838,38.96756757
17.71271271,16.36646647,3.928728729,85.37237237,38.99189189
17.72272272,16.37077077,3.927727728,85.36636637,39.01621622
17.73273273,16.37507508,3.926726727,85.36036036,39.04054054
17.74274274,16.37937938,3.925725726,85.35435435,39.06486486
17.75275275,16.38368368,3.924724725,85.34834835,39.08918919
17.76276276,16.38798799,3.923723724,85.34234234,39.11351351
17.77277277,16.39229229,3.922722723,85.33633634,39.13783784
17.78278278,16.3965966,3.921721722,85.33033033,39.16216216
17.79279279,16.4009009,3.920720721,85.32432432,39.18648649
17.8028028,16.40520521,3.91971972,85.31831832,39.21081081
17.81281281,16.40950951,3.918718719,85.31231231,39.23513514
17.82282282,16.41381381,3.917717718,85.30630631,39.25945946
17.83283283,16.41811812,3.916716717,85.3003003,39.28378378
17.84284284,16.42242242,3.915715716,85.29429429,39.30810811
17.85285285,16.42672673,3.914714715,85.28828829,39.33243243
17.86286286,16.43103103,3.913713714,85.28228228,39.35675676
17.87287287,16.43533534,3.912712713,85.27627628,39.38108108
17.88288288,16.43963964,3.911711712,85.27027027,39.40540541
17.89289289,16.44394394,3.910710711,85.26426426,39.42972973
17.9029029,16.44824825,3.90970971,85.25825826,39.45405405
17.91291291,16.45255255,3.908708709,85.25225225,39.47837838
17.92292292,16.45685686,3.907707708,85.24624625,39.5027027
17.93293293,16.46116116,3.906706707,85.24024024,39.52702703
17.94294294,16.46546547,3.905705706,85.23423423,39.55135135
17.95295295,16.46976977,3.904704705,85.22822823,39.57567568
17.96296296,16.47407407,3.903703704,85.22222222,39.6
17.97297297,16.47837838,3.902702703,85.21621622,39.62432432
17.98298298,16.48268268,3.901701702,85.21021021,39.64864865
17.99299299,16.48698699,3.900700701,85.2042042,39.67297297
18.003003,16.49129129,3.8996997,85.1981982,39.6972973
18.01301301,16.4955956,3.898698699,85.19219219,39.72162162
18.02302302,16.4998999,3.897697698,85.18618619,39.74594595
18.03303303,16.5042042,3.896696697,85.18018018,39.77027027
18.04304304,16.50850851,3.895695696,85.17417417,39.79459459
18.05305305,16.51281281,3.894694695,85.16816817,39.81891892
18.06306306,16.51711712,3.893693694,85.16216216,39.84324324
18.07307307,16.52142142,3.892692693,85.15615616,39.86756757
18.08308308,16.52572573,3.891691692,85.15015015,39.89189189
18.09309309,16.53003003,3.890690691,85.14414414,39.91621622
18.1031031,16.53433433,3.88968969,85.13813814,39.94054054
18.11311311,16.53863864,3.888688689,85.13213213,39.96486486
18.12312312,16.54294294,3.887687688,85.12612613,39.98918919
18.13313313,16.54724725,3.886686687,85.12012012,40.01351351
18.14314314,16.55155155,3.885685686,85.11411411,40.03783784
18.15315315,16.55585586,3.884684685,85.10810811,40.06216216
18.16316316,16.56016016,3.883683684,85.1021021,40.08648649
18.17317317,16.56446446,3.882682683,85.0960961,40.11081081
18.18318318,16.56876877,3.881681682,85.09009009,40.13513514
18.19319319,16.57307307,3.880680681,85.08408408,40.15945946
18.2032032,16.57737738,3.87967968,85.07807808,40.18378378
18.21321321,16.58168168,3.878678679,85.07207207,40.20810811
18.22322322,16.58598599,3.877677678,85.06606607,40.23243243
18.23323323,16.59029029,3.876676677,85.06006006,40.25675676
18.24324324,16.59459459,3.875675676,85.05405405,40.28108108
18.25325325,16.5988989,3.874674675,85.04804805,40.30540541
18.26326326,16.6032032,3.873673674,85.04204204,40.32972973
18.27327327,16.60750751,3.872672673,85.03603604,40.35405405
18.28328328,16.61181181,3.871671672,85.03003003,40.37837838
18.29329329,16.61611612,3.870670671,85.02402402,40.4027027
18.3033033,16.62042042,3.86966967,85.01801802,40.42702703
18.31331331,16.62472472,3.868668669,85.01201201,40.45135135
18.32332332,16.62902903,3.867667668,85.00600601,40.47567568
18.33333333,16.63333333,3.866666667,85,40.5
18.34334334,16.63763764,3.865665666,84.99399399,40.52432432
18.35335335,16.64194194,3.864664665,84.98798799,40.54864865
18.36336336,16.64624625,3.863663664,84.98198198,40.57297297
18.37337337,16.65055055,3.862662663,84.97597598,40.5972973
18.38338338,16.65485485,3.861661662,84.96996997,40.62162162
18.39339339,16.65915916,3.860660661,84.96396396,40.64594595
18.4034034,16.66346346,3.85965966,84.95795796,40.67027027
18.41341341,16.66776777,3.858658659,84.95195195,40.69459459
18.42342342,16.67207207,3.857657658,84.94594595,40.71891892
18.43343343,16.67637638,3.856656657,84.93993994,40.74324324
18.44344344,16.68068068,3.855655656,84.93393393,40.76756757
18.45345345,16.68498498,3.854654655,84.92792793,40.79189189
18.46346346,16.68928929,3.853653654,84.92192192,40.81621622
18.47347347,16.69359359,3.852652653,84.91591592,40.84054054
18.48348348,16.6978979,3.851651652,84.90990991,40.86486486
18.49349349,16.7022022,3.850650651,84.9039039,40.88918919
18.5035035,16.70650651,3.84964965,84.8978979,40.91351351
18.51351351,16.71081081,3.848648649,84.89189189,40.93783784
18.52352352,16.71511512,3.847647648,84.88588589,40.96216216
18.53353353,16.71941942,3.846646647,84.87987988,40.98648649
18.54354354,16.72372372,3.845645646,84.87387387,41.01081081
18.55355355,16.72802803,3.844644645,84.86786787,41.03513514
18.56356356,16.73233233,3.843643644,84.86186186,41.05945946
18.57357357,16.73663664,3.842642643,84.85585586,41.08378378
18.58358358,16.74094094,3.841641642,84.84984985,41.10810811
18.59359359,16.74524525,3.840640641,84.84384384,41.13243243
18.6036036,16.74954955,3.83963964,84.83783784,41.15675676
18.61361361,16.75385385,3.838638639,84.83183183,41.18108108
18.62362362,16.75815816,3.837637638,84.82582583,41.20540541
18.63363363,16.76246246,3.836636637,84.81981982,41.22972973
18.64364364,16.76676677,3.835635636,84.81381381,41.25405405
18.65365365,16.77107107,3.834634635,84.80780781,41.27837838
18.66366366,16.77537538,3.833633634,84.8018018,41.3027027
18.67367367,16.77967968,3.832632633,84.7957958,41.32702703
18.68368368,16.78398398,3.831631632,84.78978979,41.35135135
18.69369369,16.78828829,3.830630631,84.78378378,41.37567568
18.7037037,16.79259259,3.82962963,84.77777778,41.4
18.71371371,16.7968969,3.828628629,84.77177177,41.42432432
18.72372372,16.8012012,3.827627628,84.76576577,41.44864865
18.73373373,16.80550551,3.826626627,84.75975976,41.47297297
18.74374374,16.80980981,3.825625626,84.75375375,41.4972973
18.75375375,16.81411411,3.824624625,84.74774775,41.52162162
18.76376376,16.81841842,3.823623624,84.74174174,41.54594595
18.77377377,16.82272272,3.822622623,84.73573574,41.57027027
18.78378378,16.82702703,3.821621622,84.72972973,41.59459459
18.79379379,16.83133133,3.820620621,84.72372372,41.61891892
18.8038038,16.83563564,3.81961962,84.71771772,41.64324324
18.81381381,16.83993994,3.818618619,84.71171171,41.66756757
18.82382382,16.84424424,3.817617618,84.70570571,41.69189189
18.83383383,16.84854855,3.816616617,84.6996997,41.71621622
18.84384384,16.85285285,3.815615616,84.69369369,41.74054054
18.85385385,16.85715716,3.814614615,84.68768769,41.76486486
18.86386386,16.86146146,3.813613614,84.68168168,41.78918919
18.87387387,16.86576577,3.812612613,84.67567568,41.81351351
18.88388388,16.87007007,3.811611612,84.66966967,41.83783784
18.89389389,16.87437437,3.810610611,84.66366366,41.86216216
18.9039039,16.87867868,3.80960961,84.65765766,41.88648649
18.91391391,16.88298298,3.808608609,84.65165165,41.91081081
18.92392392,16.88728729,3.807607608,84.64564565,41.93513514
18.93393393,16.89159159,3.806606607,84.63963964,41.95945946
18.94394394,16.8958959,3.805605606,84.63363363,41.98378378
18.95395395,16.9002002,3.804604605,84.62762763,42.00810811
18.96396396,16.9045045,3.803603604,84.62162162,42.03243243
18.97397397,16.90880881,3.802602603,84.61561562,42.05675676
18.98398398,16.91311311,3.801601602,84.60960961,42.08108108
18.99399399,16.91741742,3.800600601,84.6036036,42.10540541
19.004004,16.92172172,3.7995996,84.5975976,42.12972973
19.01401401,16.92602603,3.798598599,84.59159159,42.15405405
19.02402402,16.93033033,3.797597598,84.58558559,42.17837838
19.03403403,16.93463463,3.796596597,84.57957958,42.2027027
19.04404404,16.93893894,3.795595596,84.57357357,42.22702703
19.05405405,16.94324324,3.794594595,84.56756757,42.25135135
19.06406406,16.94754755,3.793593594,84.56156156,42.27567568
19.07407407,16.95185185,3.792592593,84.55555556,42.3
19.08408408,16.95615616,3.791591592,84.54954955,42.32432432
19.09409409,16.96046046,3.790590591,84.54354354,42.34864865
19.1041041,16.96476476,3.78958959,84.53753754,42.37297297
19.11411411,16.96906907,3.788588589,84.53153153,42.3972973
19.12412412,16.97337337,3.787587588,84.52552553,42.42162162
19.13413413,16.97767768,3.786586587,84.51951952,42.44594595
19.14414414,16.98198198,3.785585586,84.51351351,42.47027027
19.15415415,16.98628629,3.784584585,84.50750751,42.49459459
19.16416416,16.99059059,3.783583584,84.5015015,42.51891892
19.17417417,16.99489489,3.782582583,84.4954955,42.54324324
19.18418418,16.9991992,3.781581582,84.48948949,42.56756757
19.19419419,17.0035035,3.780580581,84.48348348,42.59189189
19.2042042,17.00780781,3.77957958,84.47747748,42.61621622
19.21421421,17.01211211,3.778578579,84.47147147,42.64054054
19.22422422,17.01641642,3.777577578,84.46546547,42.66486486
19.23423423,17.02072072,3.776576577,84.45945946,42.68918919
19.24424424,17.02502503,3.775575576,84.45345345,42.71351351
19.25425425,17.02932933,3.774574575,84.44744745,42.73783784
19.26426426,17.03363363,3.773573574,84.44144144,42.76216216
19.27427427,17.03793794,3.772572573,84.43543544,42.78648649
19.28428428,17.04224224,3.771571572,84.42942943,42.81081081
19.29429429,17.04654655,3.770570571,84.42342342,42.83513514
19.3043043,17.05085085,3.76956957,84.41741742,42.85945946
19.31431431,17.05515516,3.768568569,84.41141141,42.88378378
19.32432432,17.05945946,3.767567568,84.40540541,42.90810811
19.33433433,17.06376376,3.766566567,84.3993994,42.93243243
19.34434434,17.06806807,3.765565566,84.39339339,42.95675676
19.35435435,17.07237237,3.764564565,84.38738739,42.98108108
19.36436436,17.07667668,3.763563564,84.38138138,43.00540541
19.37437437,17.08098098,3.762562563,84.37537538,43.02972973
19.38438438,17.08528529,3.761561562,84.36936937,43.05405405
19.39439439,17.08958959,3.760560561,84.36336336,43.07837838
19.4044044,17.09389389,3.75955956,84.35735736,43.1027027
19.41441441,17.0981982,3.758558559,84.35135135,43.12702703
19.42442442,17.1025025,3.757557558,84.34534535,43.15135135
19.43443443,17.10680681,3.756556557,84.33933934,43.17567568
19.44444444,17.11111111,3.755555556,84.33333333,43.2
19.45445445,17.11541542,3.754554555,84.32732733,43.22432432
19.46446446,17.11971972,3.753553554,84.32132132,43.24864865
19.47447447,17.12402402,3.752552553,84.31531532,43.27297297
19.48448448,17.12832833,3.751551552,84.30930931,43.2972973
19.49449449,17.13263263,3.750550551,84.3033033,43.32162162
19.5045045,17.13693694,3.74954955,84.2972973,43.34594595
19.51451451,17.14124124,3.748548549,84.29129129,43.37027027
19.52452452,17.14554555,3.747547548,84.28528529,43.39459459
19.53453453,17.14984985,3.746546547,84.27927928,43.41891892
19.54454454,17.15415415,3.745545546,84.27327327,43.44324324
19.55455455,17.15845846,3.744544545,84.26726727,43.46756757
19.56456456,17.16276276,3.743543544,84.26126126,43.49189189
19.57457457,17.16706707,3.742542543,84.25525526,43.51621622
19.58458458,17.17137137,3.741541542,84.24924925,43.54054054
19.59459459,17.17567568,3.740540541,84.24324324,43.56486486
19.6046046,17.17997998,3.73953954,84.23723724,43.58918919
19.61461461,17.18428428,3.738538539,84.23123123,43.61351351
19.62462462,17.18858859,3.737537538,84.22522523,43.63783784
19.63463463,17.19289289,3.736536537,84.21921922,43.66216216
19.64464464,17.1971972,3.735535536,84.21321321,43.68648649
19.65465465,17.2015015,3.734534535,84.20720721,43.71081081
19.66466466,17.20580581,3.733533534,84.2012012,43.73513514
19.67467467,17.21011011,3.732532533,84.1951952,43.75945946
19.68468468,17.21441441,3.731531532,84.18918919,43.78378378
19.69469469,17.21871872,3.730530531,84.18318318,43.80810811
19.7047047,17.22302302,3.72952953,84.17717718,43.83243243
19.71471471,17.22732733,3.728528529,84.17117117,43.85675676
19.72472472,17.23163163,3.727527528,84.16516517,43.88108108
19.73473473,17.23593594,3.726526527,84.15915916,43.90540541
19.74474474,17.24024024,3.725525526,84.15315315,43.92972973
19.75475475,17.24454454,3.724524525,84.14714715,43.95405405
19.76476476,17.24884885,3.723523524,84.14114114,43.97837838
19.77477477,17.25315315,3.722522523,84.13513514,44.0027027
19.78478478,17.25745746,3.721521522,84.12912913,44.02702703
19.79479479,17.26176176,3.720520521,84.12312312,44.05135135
19.8048048,17.26606607,3.71951952,84.11711712,44.07567568
19.81481481,17.27037037,3.718518519,84.11111111,44.1
19.82482482,17.27467467,3.717517518,84.10510511,44.12432432
19.83483483,17.27897898,3.716516517,84.0990991,44.14864865
19.84484484,17.28328328,3.715515516,84.09309309,44.17297297
19.85485485,17.28758759,3.714514515,84.08708709,44.1972973
19.86486486,17.29189189,3.713513514,84.08108108,44.22162162
19.87487487,17.2961962,3.712512513,84.07507508,44.24594595
19.88488488,17.3005005,3.711511512,84.06906907,44.27027027
19.89489489,17.3048048,3.710510511,84.06306306,44.29459459
19.9049049,17.30910911,3.70950951,84.05705706,44.31891892
19.91491491,17.31341341,3.708508509,84.05105105,44.34324324
19.92492492,17.31771772,3.707507508,84.04504505,44.36756757
19.93493493,17.32202202,3.706506507,84.03903904,44.39189189
19.94494494,17.32632633,3.705505506,84.03303303,44.41621622
19.95495495,17.33063063,3.704504505,84.02702703,44.44054054
19.96496496,17.33493493,3.703503504,84.02102102,44.46486486
19.97497497,17.33923924,3.702502503,84.01501502,44.48918919
19.98498498,17.34354354,3.701501502,84.00900901,44.51351351
19.99499499,17.34784785,3.700500501,84.003003,44.53783784
20.00500501,17.35215215,3.699499499,83.996997,44.56216216
20.01501502,17.35645646,3.698498498,83.99099099,44.58648649
20.02502503,17.36076076,3.697497497,83.98498498,44.61081081
20.03503504,17.36506507,3.696496496,83.97897898,44.63513514
20.04504505,17.36936937,3.695495495,83.97297297,44.65945946
20.05505506,17.37367367,3.694494494,83.96696697,44.68378378
20.06506507,17.37797798,3.693493493,83.96096096,44.70810811
20.07507508,17.38228228,3.692492492,83.95495495,44.73243243
20.08508509,17.38658659,3.691491491,83.94894895,44.75675676
20.0950951,17.39089089,3.69049049,83.94294294,44.78108108
20.10510511,17.3951952,3.689489489,83.93693694,44.80540541
20.11511512,17.3994995,3.688488488,83.93093093,44.82972973
20.12512513,17.4038038,3.687487487,83.92492492,44.85405405
20.13513514,17.40810811,3.686486486,83.91891892,44.87837838
20.14514515,17.41241241,3.685485485,83.91291291,44.9027027
